feature,class
"[-2.8351349e+02  1.0564153e+02  1.3492923e+01  2.4907433e+01
 -2.0048704e+01  5.9439883e+00 -1.3337277e+01  9.0880289e+00
 -2.3067411e+01  1.0908062e+01 -8.2812424e+00 -1.7107391e-01
 -1.1182687e+01  8.8529482e+00 -4.1755366e+00  5.1819658e+00
  3.0868195e-02 -6.1774120e+00  4.1846213e+00 -1.6955911e+00
  3.4102488e+00 -1.5429558e+00 -7.1805558e+00 -1.8570290e+00
 -3.3714933e+00 -1.9604515e+00  2.9639184e+00 -6.0614758e+00
 -6.0243592e+00 -5.3800082e-01 -3.8916290e+00 -2.7770395e+00
 -5.6050968e+00 -8.4669989e-01 -2.2449346e+00  1.8011330e+00
 -1.4612076e+00 -2.4686589e+00  6.3086551e-01 -4.5632873e+00]",fa_him
"[-214.1456      116.088646     14.544686     38.648045    -13.022508
  -12.373401    -20.785786      9.017655    -30.631214      8.575115
  -18.684893      0.34104422  -16.045176     14.808148     -4.893543
   -1.7308587   -10.656357     -4.9624143    -1.868367     -2.354104
    0.6700497    -1.0922762   -11.830963     -1.9044155    -5.902651
   -7.1853733     2.2772138    -9.282781     -6.1761537    -7.3654156
    0.32701027   -5.350044     -7.1318364    -5.894217     -2.166482
   -4.91878      -6.6376204    -5.257892      1.3784117    -2.5580442 ]",fa_him
"[-2.9837683e+02  9.3516655e+01 -1.3421271e+01  3.7901096e+01
 -1.5351847e+01  3.5913839e+00 -8.2006216e+00  1.3831922e+01
 -1.8387379e+01  1.3256711e+01 -1.4681098e+01  8.4171715e+00
 -1.5337097e+01  1.2257120e+01  1.4350125e+00  1.5093693e+00
  6.8631679e-02 -6.7890567e-01  4.8187304e+00  5.5350798e-01
  2.4850998e+00 -2.4584703e+00 -5.6599813e+00 -1.4704013e+00
 -3.3165925e+00 -4.6618795e+00  1.3730241e+00 -4.7872577e+00
 -5.0374713e+00 -7.9019743e-01 -2.9457014e+00 -1.3481296e+00
 -6.3163533e+00 -1.4417659e+00 -3.2031009e-01 -3.8927773e-01
 -2.7128239e+00 -2.8483391e-01  3.7003458e-01 -4.2090602e+00]",fa_him
"[-2.0958644e+02  9.1749016e+01 -6.5161204e-01  4.7524746e+01
 -1.8855631e+01 -1.3731036e+01 -1.2493609e+01  1.5082761e+01
 -3.1956402e+01  7.6472154e+00 -1.4704401e+01  1.0661283e+01
 -1.6189989e+01  1.0863333e+01 -3.3794839e+00 -2.5218248e+00
 -8.3612871e+00 -4.1184902e+00 -2.3141158e+00 -6.0342532e-01
 -1.2197827e+00 -5.0584525e-01 -9.3213835e+00 -1.0632391e-01
 -7.5963650e+00 -5.9983287e+00  4.0156147e-01 -9.2962914e+00
 -9.0006609e+00 -1.7412250e+00 -5.2186570e+00 -4.2138271e+00
 -6.9033580e+00 -3.5769577e+00 -2.2480547e+00 -3.6993158e+00
 -2.0992091e+00 -8.9463174e-01  3.6975083e+00  2.5996389e+00]",fa_him
"[-2.4414873e+02  1.0065382e+02  1.9841835e+01  3.8484123e+01
 -2.8286427e+01 -2.3337715e+00 -1.0085793e+01  1.0658252e+01
 -2.3982954e+01  3.0947630e+00 -1.5747979e+01  2.2233303e+00
 -1.1737231e+01  1.2018018e+01 -2.1402276e+00 -4.9631839e+00
 -6.5780492e+00 -4.2705131e+00 -2.3361342e+00 -1.0510540e+00
  3.3021517e+00 -1.4006052e+00 -9.3686972e+00  5.6799334e-01
 -3.7489233e+00 -5.3608146e+00  2.6932223e+00 -6.0492220e+00
 -7.6237583e+00 -3.8510261e+00 -1.0772828e+00 -2.6065671e+00
 -4.6345687e+00 -1.1958332e-01 -1.3459197e+00 -7.1866699e-02
 -4.1146908e+00 -3.2178924e+00 -3.6326716e+00 -6.7991533e+00]",fa_him
"[-2.6387692e+02  1.0649741e+02  6.6387095e+00  4.6725418e+01
 -1.5012601e+01 -9.2429409e+00 -1.4357528e+01  1.0825417e+01
 -2.8649681e+01  6.1402378e+00 -1.2211331e+01  5.1451807e+00
 -1.5282989e+01  7.3187556e+00  2.7721551e-01 -6.4432988e+00
 -1.6275653e+00 -7.4197965e+00 -7.6271725e-01  3.0244779e-02
 -3.7513535e+00 -5.5902104e+00 -8.3222618e+00 -5.9374647e+00
 -6.5753965e+00 -5.0588226e+00  3.4010786e-01 -8.5998840e+00
 -7.9995575e+00 -2.4806077e+00 -4.6580701e+00 -1.8420967e+00
 -9.2322683e+00 -3.7853088e+00 -6.0752635e+00 -4.6431723e+00
 -2.6383593e+00  1.9554969e+00  6.4746404e+00  5.2976990e+00]",fa_him
"[-3.1317313e+02  1.2204070e+02  5.8269582e+00  2.1878271e+01
 -1.7782946e+01 -2.6859927e+00 -1.3361579e+01  1.2763824e+01
 -1.6447586e+01  5.3854108e+00 -1.4253827e+01  4.2146869e+00
 -6.1344624e+00  6.7214003e+00  2.0696740e+00 -4.7715223e-01
  2.9108050e+00 -4.8953061e+00  4.1819553e+00 -2.7651114e+00
  4.8728514e+00 -4.7745919e+00 -4.9414806e+00 -5.2635288e+00
 -2.9669862e+00 -4.0552282e+00  2.2382421e+00 -4.4978466e+00
 -7.9529848e+00  1.5864301e-01 -3.8051391e+00  9.8443943e-01
 -8.5168371e+00 -2.2056272e+00  6.0217184e-01  2.1263545e+00
 -1.1189517e+00  1.1226776e+00  1.9770812e+00 -2.8984778e+00]",fa_him
"[-300.82642    115.68033     18.040998    37.412727     3.331455
   -8.611099   -15.231907     6.9900074  -22.217089     1.6274532
  -17.0942      -2.0908086   -8.428265     7.972742    -2.4907339
   -4.068319    -3.845167    -3.1267846   -1.0003902   -2.244895
    5.9225087   -6.431172    -5.6609707   -4.391006    -5.3556247
   -2.8739579   -3.3557222   -5.1153774   -9.476401    -2.8189843
   -3.1902678   -0.874337    -4.978569    -1.4420062   -1.233342
   -1.1157221   -2.6982965   -5.112401    -2.513828    -5.063027 ]",fa_him
"[-2.7485364e+02  1.1353010e+02  3.3830431e+00  4.3054676e+01
  4.2879701e+00 -6.8419294e+00 -1.8906239e+01  6.8336439e+00
 -1.3753579e+01  6.8175111e+00 -1.4596335e+01  2.1232545e+00
 -1.0039186e+01  1.2020301e+01 -1.7378103e+00 -1.9888772e+00
 -2.0391130e+00  2.8999996e-01  2.3439454e-01  7.1492273e-01
  3.4297945e+00 -2.7170677e+00 -3.1874099e+00 -2.9439437e+00
 -2.9638510e+00 -3.1095712e+00  7.9470080e-01 -4.2752733e+00
 -7.2730541e+00 -1.9569253e+00 -2.9332504e+00 -4.4111621e-02
 -7.9799275e+00 -2.3019190e+00  6.3152945e-01  1.2471899e+00
  7.9956305e-01 -7.3463118e-01  2.5996094e+00 -6.4535707e-01]",fa_him
"[-247.71397     118.61487      13.134762     62.21395       6.811945
  -17.451475    -17.18847      17.077354    -24.923307     -5.1500897
  -18.1618       -3.2227807   -12.999683      3.136483     -5.244278
   -0.47236192   -7.39455       0.79671913   -6.8173857     2.5846841
   -2.6257641    -4.610918     -6.930617     -2.8459494    -6.9650636
   -9.896302     -3.0715752    -6.4414935    -8.097938     -5.3743587
   -4.4944906    -5.1226006    -4.8085127    -6.253918      0.31099355
    0.6729329     5.2047634     3.9957857    13.705883      5.222664  ]",fa_him
"[-249.64545     106.862175      4.306585     72.116425      8.838946
  -26.119953    -20.312922     18.251131    -17.340117     -4.2691092
  -21.915163      4.100763    -10.622186      9.219088     -1.84968
   -0.9718199    -8.602107      2.0579958    -5.2128444     2.2232904
   -2.7177188     0.3377054    -8.484711     -0.73235625   -3.6276643
   -6.7788496    -1.6091968    -0.78974336   -7.645172     -5.973442
   -0.8626362    -1.2418419    -4.148048     -4.5770535    -0.6811268
   -1.5328889    -1.2159551    -5.345696     -0.41033524   -5.5841765 ]",fa_him
"[-2.5317409e+02  7.2521637e+01  5.0006833e+00  4.8179703e+01
 -3.9839950e+00 -1.9786071e+00 -2.1360273e+01  2.2037523e+01
 -1.5995691e+01  3.9281690e+00 -6.1424913e+00  3.7691078e+00
 -1.1682284e+01  1.0224081e+01 -6.6945834e+00  3.7086411e+00
 -9.6296015e+00 -4.1616445e+00 -2.9876344e+00  2.8875425e+00
 -1.6151512e+00  2.6589811e+00 -5.6636972e+00 -4.0241763e-01
 -2.6522505e+00 -5.9618015e+00  2.3300383e+00 -3.0596397e+00
 -7.8587327e+00 -2.0945959e+00 -2.0280077e+00 -2.1014459e+00
 -5.3581104e+00 -4.8554134e+00 -1.3855632e-01  7.2537124e-01
 -2.6972489e+00 -1.9500835e+00  1.4313370e+00 -5.5933768e-01]",fa_him
"[-3.15747040e+02  1.07375999e+02 -6.54089928e+00  4.35146790e+01
  7.35570192e+00 -9.15681648e+00 -2.66746082e+01  1.65015011e+01
 -7.57339478e+00  4.02072001e+00 -1.19732399e+01  8.19535065e+00
 -1.07375507e+01  1.34514675e+01 -3.80324936e+00  9.39925134e-01
 -4.11503935e+00  7.49980509e-02  4.39382233e-02  3.16149211e+00
  1.18847275e+00  1.25990856e+00 -4.52881002e+00 -3.68162131e+00
 -3.28093171e+00 -4.49306107e+00  5.06794989e-01 -1.58882511e+00
 -4.35574436e+00 -4.28066826e+00 -3.55931729e-01 -2.32727408e+00
 -1.89163899e+00 -2.21376014e+00 -2.68211794e+00  2.30982453e-01
 -1.77517080e+00 -1.45589495e+00  1.50534832e+00 -3.53364778e+00]",fa_him
"[-2.4058087e+02  9.7977493e+01  3.4429533e+00  5.5721928e+01
  6.4537754e+00 -2.4212206e+01 -2.8830297e+01  1.8293999e+01
 -1.8000357e+01 -2.3408749e+00 -1.5716550e+01  2.6186988e+00
 -1.0509101e+01  1.5477044e+01 -7.8525624e+00 -5.7549968e+00
 -4.3416319e+00 -4.1913376e+00 -8.8425875e+00  2.4520552e+00
 -4.0270057e+00 -1.2560525e+00 -6.4988508e+00 -6.1549532e-01
 -1.4969277e+00 -9.5902119e+00 -2.0810862e-01 -3.6034889e+00
 -7.7552462e+00 -4.4317470e+00 -4.8869646e-01 -3.2544372e+00
 -4.7995372e+00 -2.7042327e+00 -1.2627476e+00  2.2124363e-01
  8.0036759e-01  5.1899749e-01  7.0545349e+00  6.6659445e-01]",fa_him
"[-228.7791      101.90574      19.66551      51.21066      -5.3033123
   -9.155501    -16.457047     17.935015    -27.506823     -4.019644
  -17.353676      1.9446988    -8.178699      5.4657397    -5.9861603
   -1.1397829    -9.293525     -1.6774948    -6.415233      1.1945583
   -3.615319      1.7429173    -5.3187227    -2.882354     -4.0836453
   -7.196854     -1.1286814    -6.7403874    -9.729033     -3.6807435
   -0.23678493   -5.7665153    -5.4529366    -6.1522903    -0.96414053
   -2.3434331    -2.9740846    -7.2436795    -1.1196508    -1.2453015 ]",fa_him
"[-290.69308     110.67522       4.2844844    54.252697      1.0533519
   -6.3878474   -17.366629     11.877074    -21.265959      0.3741974
  -13.336337      3.4230833   -10.6751        5.8685975     1.9681458
    2.012269     -6.1508427     0.70080584   -2.8743412    -0.883091
   -1.9356884    -2.7908328    -4.5695286    -3.9380004    -1.1680973
   -7.6644835     1.950632     -1.8461814    -6.14691      -1.2476654
   -1.7295264    -0.5102565    -5.8005753    -2.9246268    -1.0552206
   -1.6894344    -2.0956974    -2.2759225     0.3036503    -4.305355  ]",fa_him
"[-253.3914      114.42578      -7.022168     50.438908     -8.380964
  -19.677101    -13.73386      15.953064    -23.671022      4.9228053
   -4.6589456     3.4941168   -10.115542      6.6708574    -1.7186127
   -6.869101    -11.769714     -7.054949     -4.037549     -0.38858888
   -6.2448177     3.0507927    -7.8147807    -7.834595     -1.4947876
   -8.257096      1.853976     -5.0245442    -9.734601     -2.8786373
   -1.4750472    -1.010317     -4.253903     -2.4204433     2.6980455
    5.9510646     6.625252      4.9261847    10.212615      3.4901056 ]",fa_him
"[-2.66943909e+02  1.16174896e+02  3.65362334e+00  3.53697815e+01
 -2.16224957e+01 -1.79772365e+00 -1.56376495e+01  1.65526257e+01
 -2.58122082e+01  5.90164185e+00 -7.08743763e+00  2.40154433e+00
 -1.00502405e+01  4.34799623e+00  5.95999062e-01 -1.58263361e+00
 -5.70234299e+00  2.62799978e-01 -3.57142776e-01  2.76805615e+00
 -5.15522122e-01 -2.05620432e+00 -4.74171400e+00 -3.68075275e+00
 -1.88718534e+00 -6.92316866e+00  2.29942179e+00 -4.98075247e+00
 -9.55865860e+00 -1.32965660e+00 -2.10940766e+00 -2.94946969e-01
 -6.50191689e+00 -1.32256079e+00  1.88988559e-02  1.10346723e+00
 -1.22639644e+00 -3.68061423e+00  9.08240080e-01 -4.75984764e+00]",fa_him
"[-272.81677    100.21215     13.946698    45.5108     -14.440606
   -2.897772   -12.938602    10.081602   -26.008207     2.2213035
  -12.311199    -2.8138173   -6.6132503    5.7205915    2.0523188
   -1.5540694   -3.106311    -3.6666496   -1.9914242    3.7066762
    1.2621275   -4.9216      -6.7294116   -5.688812    -3.632618
   -6.8937225    3.2998483   -7.648389   -10.722092    -1.5913008
   -4.443023    -4.55269     -6.891268    -2.6268616   -1.0341715
    1.1485085    2.0476067    1.5068532    6.376436     2.3438656]",fa_him
"[-2.6133157e+02  9.8606071e+01  1.6481108e+01  4.6153469e+01
 -1.3036651e+01  1.9139576e-01 -2.3833326e+01  1.4841084e+01
 -2.4068634e+01  5.7501159e+00 -9.5331364e+00  6.4343023e-01
 -1.1783802e+01  1.0028581e+01 -2.4726057e+00 -2.7524259e+00
 -1.0769900e+01  5.7794112e-01 -3.8046305e+00 -2.6356339e-01
 -3.6436884e+00 -2.2959390e+00 -8.7209644e+00 -4.8261609e+00
 -3.5218370e+00 -6.2228971e+00  2.6825533e+00 -6.3824878e+00
 -8.7859182e+00 -3.8279321e+00 -2.2024875e+00  2.9600056e-02
 -9.8266945e+00 -1.8697203e+00 -2.1842248e+00 -2.1607015e+00
 -3.7423842e+00 -3.1986253e+00 -1.2924064e+00 -5.6726975e+00]",fa_him
"[-298.8368      111.247955      9.309668     31.695215     -4.3789144
   -1.2392584   -16.458508     11.265057    -23.891869      2.3466623
   -8.666256     -3.5908968    -7.2863483     5.6682324     4.067185
   -2.1651514    -2.1835487    -3.7468512     1.8608899     0.8712129
   -1.7973057    -5.9113297    -3.7611563    -8.969846     -1.090875
   -4.6201005     1.4662788    -3.635192    -10.070399     -1.684808
   -3.2526467     0.9607181    -8.432334     -4.3403244    -1.8722354
   -1.1807512    -0.29972103    1.9538182     7.6701646     4.014877  ]",fa_him
"[-2.7923407e+02  8.7659637e+01  1.2309483e+01  5.1736740e+01
  1.1315560e-01 -1.8261190e-01 -1.8335165e+01  1.6813290e+01
 -2.3064661e+01 -1.8065753e+00 -1.5710046e+01  5.5331403e-01
 -1.4673946e+01  8.4249249e+00 -7.3818916e-01  1.8658600e+00
 -8.1933670e+00 -7.5320226e-01 -4.0690732e+00 -2.0980097e-02
 -1.7883744e+00 -1.3227218e+00 -8.5629816e+00 -5.3841691e+00
 -3.8822954e+00 -7.1071458e+00  2.8322775e+00 -5.2435451e+00
 -8.3210125e+00 -2.5742447e+00 -1.7117289e+00 -2.4416640e+00
 -7.4550023e+00 -2.5499871e+00  4.8971948e-01 -1.6574340e+00
 -1.4619366e+00 -2.6430845e+00  1.7677857e-01 -6.2603908e+00]",fa_him
"[-2.2045270e+02  1.0725748e+02  8.6291695e+00  5.2290615e+01
 -3.2320366e+00 -1.7691069e+01 -1.8062923e+01  1.4792420e+01
 -3.8993282e+01 -6.3571256e-01 -1.6455549e+01 -7.1470916e-02
 -1.0307961e+01  2.7317507e+00  5.1014787e-01 -3.5465860e+00
 -9.2986689e+00 -1.7727923e+00 -7.1806417e+00  3.8453195e+00
 -2.8904877e+00 -1.3260913e+00 -8.3491268e+00 -5.2029233e+00
 -4.2048793e+00 -8.6076918e+00  1.1860059e+00 -5.9174609e+00
 -1.3681033e+01 -3.6177857e+00 -3.5308554e+00 -2.6364405e+00
 -1.0556311e+01 -5.6588078e+00 -5.0955687e+00 -5.0533161e+00
 -2.2286274e+00 -1.5248257e+00  1.0580497e+01  5.0733719e+00]",fa_him
"[-2.72678986e+02  1.13448067e+02  7.59032106e+00  4.67396088e+01
  8.48527050e+00 -5.24436474e+00 -2.07096462e+01  1.00756798e+01
 -1.93541088e+01  8.16382766e-01 -8.05092907e+00 -6.58432484e-01
 -1.26438818e+01  3.50947189e+00 -2.56403637e+00 -5.18373251e+00
 -9.75572872e+00 -5.65726995e+00 -2.72307849e+00  1.10910065e-01
 -2.99906850e+00 -1.63896763e+00 -6.76750326e+00 -8.99456692e+00
 -3.92166972e+00 -7.40595388e+00 -2.75871491e+00 -4.60801077e+00
 -8.02697945e+00 -6.09964180e+00 -2.25275135e+00 -1.03611064e+00
 -5.64366817e+00 -3.18468094e+00 -1.04884160e+00 -2.14233685e+00
  5.59364498e-01 -1.33051455e+00  4.00507689e+00  7.20035493e-01]",fa_him
"[-2.8983136e+02  7.0600319e+01  7.9380757e-01  5.6032047e+01
 -4.0416446e+00 -1.8318856e+00 -1.9617451e+01  2.1072805e+01
 -1.9476858e+01  5.3864002e+00 -1.1451375e+01  4.0373686e-01
 -1.2693244e+01  1.2308982e+01 -6.3857198e+00  3.1271055e+00
 -3.7377350e+00  6.5999591e-01 -3.9831061e+00  4.0459523e+00
 -8.8511068e-01  1.4096951e+00 -6.7479954e+00 -5.9953494e+00
  2.4004875e-01 -6.0688357e+00  1.3722657e+00 -4.3391724e+00
 -5.3687143e+00 -1.4675463e+00 -1.4720939e+00  1.6496125e+00
 -5.5612779e+00  1.8345437e+00  3.2128859e+00  2.3729789e+00
  1.9886565e+00  1.2478443e+00  4.1488843e+00 -4.4479547e+00]",fa_him
"[-256.86728      92.46302       3.9094095    49.093307     -9.842254
   -8.071315    -14.83121      15.62124     -23.62099       4.970088
   -6.735411      3.683832    -15.718869      5.5244665    -0.6759887
    0.86828256   -8.601552     -3.3270235    -1.9351578     3.0147715
   -5.334376      1.1472253    -7.2753587    -3.4362009    -2.750335
   -7.0715427     4.1833215    -4.233805     -8.933072     -3.8191879
   -4.0359364    -0.46559832   -8.322524     -3.2514029    -0.81496626
   -1.7863396    -0.4558813    -0.6641146     2.0356145    -5.877615  ]",fa_him
"[-217.7271     100.47927      7.274849    52.006664   -15.591986
  -13.820767   -16.429075    10.667194   -24.4373       3.6345575
  -12.750913     5.1363444  -12.991263    10.067527    -4.592942
   -8.029926    -9.790865    -5.0779614   -8.885854     4.209335
   -7.227025     2.3477461  -11.999831    -4.1108007   -3.2864387
   -6.2820525    2.2340033   -5.5919657  -12.377734    -5.286707
   -3.472294    -1.1228344   -9.035377    -7.506152    -2.6043577
   -5.4610324   -4.48375     -6.4016604    2.5730677   -1.5812099]",fa_him
"[-2.6165567e+02  8.0305321e+01  1.3041171e+01  5.6803127e+01
  5.0333691e+00 -1.1698014e+01 -2.1090584e+01  1.8423780e+01
 -2.4704765e+01 -1.5322032e+00 -8.8106956e+00 -1.3509796e+00
 -1.6098398e+01  7.6161656e+00 -5.0085588e+00 -2.4241190e+00
 -7.0013919e+00  8.7872826e-02 -4.0263486e+00  2.6400588e+00
 -2.1954384e+00  1.1406817e+00 -7.3079696e+00 -5.3074026e+00
 -2.3149049e+00 -5.2403817e+00  5.3956938e-01 -3.7855227e+00
 -5.6914997e+00 -2.8093321e+00 -3.4438050e+00 -1.4027812e+00
 -5.5048800e+00 -3.1541221e+00 -3.2876813e-01 -1.3147571e+00
 -1.9232452e+00 -1.5777510e+00  1.8613263e+00 -2.9909387e+00]",fa_him
"[-2.4781978e+02  9.1762741e+01 -1.1714135e+01  5.6411709e+01
 -3.9828596e-01 -1.3546637e+01 -2.1234661e+01  1.5044088e+01
 -2.3800600e+01  5.1540012e+00 -1.1452606e+01 -8.3326685e-01
 -1.1704086e+01  6.9337773e+00 -3.2704742e+00  2.0585527e+00
 -8.9931383e+00 -3.0250216e+00 -5.0286493e+00 -5.9474338e-02
 -2.9899294e+00  1.7171832e+00 -8.9347010e+00 -5.8064585e+00
 -1.9039012e+00 -6.4584594e+00  3.2017546e+00 -4.9108472e+00
 -8.2257557e+00 -2.9914818e+00 -1.3895255e+00  1.3588743e+00
 -5.7318077e+00 -4.2121792e+00 -1.2673726e+00 -5.6753337e-01
 -2.8190603e+00 -2.0651238e+00  2.2955599e+00 -2.8560908e+00]",fa_him
"[-3.0822955e+02  9.0229034e+01 -2.5697579e+00  5.1663082e+01
 -9.6463852e-02 -4.7070658e-01 -1.0303214e+01  1.1174511e+01
 -1.4281240e+01 -1.1112272e+00 -1.1889152e+01 -1.0859477e-01
 -9.6859350e+00  4.8655791e+00  2.2441080e+00 -1.5117306e-01
 -3.8865316e+00 -2.7299860e+00  2.8265917e-01  7.8954196e-01
 -2.8391251e-01  1.2144588e+00 -5.7456255e+00 -4.3865390e+00
 -5.9852415e-01 -6.1177859e+00  2.5392680e+00 -2.7864764e+00
 -8.1747723e+00 -9.4316536e-01 -1.5518452e+00 -8.4360653e-01
 -5.0257082e+00 -2.5565674e+00 -4.6329212e-01  2.2192450e+00
 -7.0287180e-01 -1.8408866e+00  2.1563230e+00 -4.2734923e+00]",fa_him
"[-2.17701401e+02  8.24863663e+01  1.28383827e+01  5.21591949e+01
 -5.55352163e+00 -1.18657598e+01 -1.85798264e+01  1.42412405e+01
 -2.49185429e+01  4.18986511e+00 -1.70665340e+01  3.29595208e+00
 -1.40007334e+01  8.72696495e+00 -1.44934487e+00 -9.60824788e-01
 -8.69143009e+00 -7.49738932e+00 -9.68751621e+00  1.89050412e+00
 -8.99202824e+00 -4.71059889e-01 -1.13919764e+01 -7.10225821e+00
 -3.56931996e+00 -7.24630880e+00 -2.19253397e+00 -4.93935013e+00
 -1.03639898e+01 -5.64376545e+00 -1.97673333e+00 -3.17830586e+00
 -8.28676510e+00 -5.35235548e+00 -4.07235384e+00  4.07371163e-01
  2.88146663e+00  1.13662195e+00  6.61818266e+00 -2.25076359e-03]",fa_him
"[-2.6965186e+02  1.0829834e+02  1.0372672e+01  4.1780937e+01
 -8.1814432e+00 -1.2352460e+01 -2.1554863e+01  1.2490111e+01
 -1.4917389e+01 -1.6625224e+00 -9.1065321e+00  1.2691279e-01
 -6.7223921e+00  6.6616774e+00  1.2214303e+00 -4.0651937e+00
 -3.3987572e+00 -5.4185562e+00 -2.5931311e+00  6.4710051e-01
  2.1511402e+00 -3.4203455e-02 -7.5844378e+00 -3.9649019e+00
 -4.6219320e+00 -6.7777314e+00  1.1608443e-01 -5.9018321e+00
 -9.0253267e+00 -2.4426584e+00 -2.4491396e+00  7.6585716e-01
 -5.2361355e+00 -2.7643812e+00 -1.8789200e-01 -1.8335299e+00
 -1.4787563e+00  8.6395955e-01  1.0030131e+00 -3.0477698e+00]",fa_him
"[-2.6502405e+02  1.0356929e+02 -2.1795175e+00  5.6932255e+01
 -1.1564990e+00 -1.0226666e+01 -1.9839125e+01  1.3196769e+01
 -2.5250511e+01  1.2493539e+00 -1.2765258e+01  4.0590053e+00
 -9.3816385e+00  6.3514132e+00  1.9639859e+00 -6.3311905e-01
 -5.9845662e+00 -4.7922049e+00 -1.3180536e+00 -2.2358377e+00
  1.6688976e+00 -5.4865181e-01 -9.2583914e+00 -2.4689128e+00
 -2.2811384e+00 -4.3351574e+00  1.0725529e-01 -1.2403601e+00
 -9.6775417e+00 -3.7276115e+00 -1.6901206e+00 -2.0430679e+00
 -6.2923174e+00 -3.3823531e+00 -8.1859034e-01 -2.2527654e+00
 -2.2446272e+00 -2.3136072e+00 -1.0363171e+00 -5.0029750e+00]",fa_him
"[-240.86421      91.621346     15.757691     58.810608     -0.30952775
  -10.9621      -18.036934     20.418272    -35.125126      3.217501
  -17.36992      -4.954744    -11.860987      6.8639297    -3.6958413
   -4.0830274    -8.06521      -2.973354     -8.311769      1.9593709
   -3.0576684    -0.98046166  -12.08494      -3.2710884    -6.5619984
   -6.525449     -1.0692558    -6.6642046   -10.505935     -3.4949076
   -6.9842954    -3.7026145    -5.045563     -1.1500865     2.0128074
    4.6325297     4.4124813     3.2271278     4.804759     -4.3881717 ]",fa_him
"[-2.8147922e+02  9.3417816e+01 -9.9782562e+00  4.6630993e+01
  1.7702095e+01 -1.3806846e+01 -1.2697915e+01  8.5006008e+00
 -1.7455988e+01  2.4339492e+00 -1.6014223e+01 -2.4136264e+00
 -4.7723188e+00  6.1715894e+00  3.4082441e+00  3.2512658e+00
 -1.2237688e+00 -1.3087584e+00  1.7794864e+00  1.6350858e-01
  5.8288559e-02  9.4456933e-02 -5.8001204e+00 -3.9707334e+00
 -3.0441179e+00 -3.4955842e+00 -7.6349598e-01 -2.4391851e+00
 -9.4575338e+00 -3.8417139e+00 -2.0233514e+00 -6.5059054e-01
 -6.7672420e+00 -3.2830999e+00  3.4369949e-01  1.6208736e-02
 -4.4113314e-01 -4.0388064e+00  2.7796013e+00 -3.3407211e+00]",fa_him
"[-2.7029242e+02  1.0374207e+02  1.1594571e+00  5.9046841e+01
  1.2084324e+01 -2.0647175e+01 -1.9218733e+01  1.1476428e+01
 -2.5861969e+01 -3.3060722e+00 -1.5984275e+01 -5.4732436e-01
 -1.4170727e+01  6.5844312e+00 -4.3124447e+00 -3.3439689e+00
 -4.9170055e+00 -7.5334877e-01 -2.6766546e+00  1.1396689e+00
  1.7526124e-01 -2.9388688e+00 -6.5073500e+00 -3.6873116e+00
 -4.2601471e+00 -4.2680936e+00  7.4391657e-01 -4.9366469e+00
 -6.6309128e+00 -2.2197585e+00 -2.5560985e+00 -2.5447600e+00
 -7.2643108e+00 -3.9568107e+00 -1.7338669e+00 -3.1089175e+00
 -1.7959546e+00 -5.7335639e+00 -3.3358512e+00 -5.7505188e+00]",fa_him
"[-2.19969742e+02  1.07509636e+02 -1.18237734e+00  5.46437263e+01
  4.95999479e+00 -2.04099388e+01 -2.93599300e+01  1.19320669e+01
 -3.54260674e+01  1.64190030e+00 -1.75049953e+01  1.97157371e+00
 -8.81316471e+00  7.15207243e+00 -1.25182047e-01 -3.87248683e+00
 -3.79698014e+00 -8.64805984e+00 -5.17335463e+00 -6.07260883e-01
 -4.22293949e+00  6.71212912e-01 -1.17457457e+01 -9.91033971e-01
 -3.16812110e+00 -6.59458208e+00  1.70125377e+00 -5.16254807e+00
 -1.07284803e+01 -4.00561190e+00 -2.50373077e+00 -1.70188320e+00
 -7.63671923e+00 -4.29194069e+00  1.66195571e+00  3.04631448e+00
  1.87874568e+00 -1.85180771e+00  2.08981872e+00 -8.21313190e+00]",fa_him
"[-2.62009064e+02  1.11709015e+02 -1.98927259e+00  5.27318840e+01
 -5.81352520e+00 -9.04644108e+00 -1.48780270e+01  1.76341839e+01
 -2.57373524e+01  6.81952953e+00 -1.26132879e+01  4.96642351e+00
 -1.40744696e+01  3.32123637e+00  1.53128758e-01 -2.28461877e-01
 -1.05191584e+01 -8.17027378e+00 -3.38593435e+00 -1.39923275e+00
 -1.57997787e+00 -1.24802125e+00 -7.33656883e+00 -3.50860763e+00
 -3.16049814e+00 -5.43274307e+00  1.29277718e+00 -4.01424360e+00
 -9.15554714e+00 -4.61394691e+00 -5.10666466e+00 -1.24512208e+00
 -5.46823740e+00 -5.75642538e+00 -7.64655173e-01 -2.93555737e+00
 -3.43737555e+00 -4.14758253e+00  1.55912340e-01 -6.59526396e+00]",fa_him
